Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044459~plasma membrane part	31	10.032362459546926	0.05852695858909043	483260, 461434, 425879, 450229, 425857, 447711, 456365, 468142, 481242, 475335, 421919, 456930, 458617, 481883, 423417, 477394, 482223, 451800, 469997, 453941, 448036, 480006, 473610, 428712, 437215, 459401, 447326, 426675, 461668, 478408, 438721	173	1633	12504	1.372076641806102	0.9999976627989217	0.8848008309838773	53.460245917045036
SMART	SM00252:SH2	5	1.6181229773462782	0.059662476451135205	426982, 481808, 443756, 464474, 457630	122	111	9131	3.371363166445134	0.9992961429429225	0.9992961429429225	50.540559983577296
INTERPRO	IPR017441:Protein kinase, ATP binding site	12	3.8834951456310676	0.05978961764021644	437215, 446359, 449165, 426675, 459417, 459441, 457630, 456930, 475335, 455953, 437737, 433780	246	467	17763	1.8554342716874708	0.9999999999999978	0.9919141006687834	59.30311477696766
SP_PIR_KEYWORDS	cytoplasm	53	17.15210355987055	0.06055455459341723	461434, 438770, 425879, 454863, 451839, 472046, 477663, 456365, 454152, 481242, 426982, 446359, 461742, 430748, 455953, 469924, 433780, 434226, 481808, 458090, 452397, 421759, 459294, 481274, 464474, 469633, 474758, 482554, 454651, 442840, 441641, 471994, 421983, 470012, 426096, 438590, 448831, 468587, 442890, 452714, 459417, 457274, 448036, 438308, 434112, 436511, 432323, 425389, 458233, 469651, 437737, 478423, 438721	250	3029	17854	1.249603169362826	0.9999999526497134	0.9398521046767564	56.014316022007726
UP_SEQ_FEATURE	topological domain:Cytoplasmic	50	16.181229773462782	0.06058053531225483	461087, 428835, 447711, 475335, 463701, 429883, 421919, 430748, 438243, 425373, 481883, 481884, 435030, 482223, 451800, 469997, 458298, 437215, 462257, 468193, 429399, 478408, 456581, 480899, 436466, 470062, 450229, 425857, 479871, 424330, 454261, 435552, 480352, 461593, 447264, 475160, 456930, 482934, 450683, 423417, 480782, 453989, 453941, 480006, 448036, 473610, 428712, 426675, 450533, 446970	229	2780	16021	1.2582859476610853	1.0	0.9873400929334607	61.91198236990798
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	28	9.06148867313916	0.06123251810652393	477663, 427557, 478197, 480465, 441641, 457630, 421983, 475335, 450074, 480352, 446359, 426096, 447264, 456930, 431400, 455953, 433780, 430854, 459417, 452397, 437215, 468301, 449165, 432940, 426675, 459441, 437737, 430733	182	1460	13288	1.4002107481559538	0.9999999996369513	0.8613834792581287	57.76748225810693
GOTERM_BP_FAT	GO:0050658~RNA transport	4	1.2944983818770228	0.06332377922036439	468124, 439563, 459294, 477663	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_FAT	GO:0050657~nucleic acid transport	4	1.2944983818770228	0.06332377922036439	468124, 439563, 459294, 477663	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_FAT	GO:0051236~establishment of RNA localization	4	1.2944983818770228	0.06332377922036439	468124, 439563, 459294, 477663	189	66	13588	4.3572230238896905	1.0	0.8467599605433557	65.98382982410705
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-dependent	11	3.559870550161812	0.06374257981037935	444162, 423417, 468060, 432323, 456608, 460542, 430366, 427557, 464474, 453941, 479694	189	416	13588	1.9010480260480258	1.0	0.8428887941349906	66.23366826429917
SP_PIR_KEYWORDS	Monooxygenase	5	1.6181229773462782	0.06452492081737635	469436, 456442, 448396, 444250, 454141	250	108	17854	3.306296296296296	0.9999999849096236	0.9236741869721874	58.39673636586401
GOTERM_BP_FAT	GO:0045892~negative regulation of transcription, DNA-dependent	9	2.912621359223301	0.06454641545157505	459621, 423417, 468587, 468060, 472046, 459417, 427557, 465839, 434235	189	308	13588	2.100803957946815	1.0	0.8408922926666434	66.7083803058668
GOTERM_CC_FAT	GO:0009897~external side of plasma membrane	7	2.26537216828479	0.065357144789909	423417, 421919, 425857, 451800, 469997, 480006, 448036	173	206	12504	2.4560300802514172	0.9999995115462638	0.8745694438262164	57.56539420887536
GOTERM_BP_FAT	GO:0006403~RNA localization	4	1.2944983818770228	0.0656441978882098	468124, 439563, 459294, 477663	189	67	13588	4.29218984442865	1.0	0.8403147979680363	67.34656501835056
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	11	3.559870550161812	0.06621027669637033	444162, 423417, 468060, 432323, 456608, 460542, 430366, 427557, 464474, 453941, 479694	189	419	13588	1.8874367036658204	1.0	0.83732522399097	67.67114098781764
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	9	2.912621359223301	0.06711024544909053	459621, 423417, 468587, 468060, 472046, 459417, 427557, 465839, 434235	189	310	13588	2.0872503840245775	1.0	0.8359297981194318	68.18092938013824
GOTERM_BP_FAT	GO:0045940~positive regulation of steroid metabolic process	2	0.6472491909385114	0.06730034596565418	461742, 432940	189	5	13588	28.757671957671953	1.0	0.8313288027660577	68.28764160543896
INTERPRO	IPR000980:SH2 motif	5	1.6181229773462782	0.06767267649713626	426982, 481808, 443756, 464474, 457630	246	111	17763	3.2525818501428256	1.0	0.9916969016428171	64.0052375120205
INTERPRO	IPR002494:Keratin, high sulphur B2 protein	3	0.9708737864077669	0.06783124820223359	449732, 467330, 472608	246	31	17763	6.987804878048781	1.0	0.9860058683403926	64.09440761082068
GOTERM_BP_FAT	GO:0060562~epithelial tube morphogenesis	5	1.6181229773462782	0.06810062414083266	438308, 483260, 481883, 454261, 468060	189	111	13588	3.238476571809905	1.0	0.8295917514700146	68.7331992382904
UP_SEQ_FEATURE	repeat:LNR 1	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
UP_SEQ_FEATURE	domain:EGF-like 21; calcium-binding	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
UP_SEQ_FEATURE	domain:EGF-like 23; calcium-binding	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
UP_SEQ_FEATURE	repeat:LNR 2	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
UP_SEQ_FEATURE	domain:EGF-like 30; calcium-binding	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
UP_SEQ_FEATURE	domain:EGF-like 20; calcium-binding	2	0.6472491909385114	0.06916830961853455	482223, 453941	229	5	16021	27.984279475982532	1.0	0.9902052672512323	66.94907710647534
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	34	11.003236245954692	0.06916893923780906	420612, 477663, 427557, 478197, 457630, 480465, 441641, 475335, 421983, 450074, 480352, 446359, 426096, 422777, 447264, 467988, 456930, 431400, 455953, 433780, 461327, 430854, 477394, 459417, 432372, 452397, 437215, 468301, 449165, 426675, 432940, 459441, 437737, 430733	182	1871	13288	1.3267630285267913	0.9999999999804305	0.8718756975695882	62.38613491730304
SMART	SM00034:CLECT	5	1.6181229773462782	0.07135594689130188	436466, 421919, 456761, 442911, 468193	122	118	9131	3.171367046401778	0.9998392262036121	0.9873203392636918	57.13973320168526
INTERPRO	IPR002401:Cytochrome P450, E-class, group I	4	1.2944983818770228	0.0724176179655868	456442, 448396, 444250, 454141	246	70	17763	4.1261324041811855	1.0	0.9836250012925387	66.58617264063822
GOTERM_BP_FAT	GO:0008202~steroid metabolic process	6	1.9417475728155338	0.07332342647004654	483260, 468060, 456442, 422339, 481242, 454141	189	161	13588	2.6792862072365176	1.0	0.8469586634706745	71.49972483871944
UP_SEQ_FEATURE	topological domain:Extracellular	40	12.944983818770226	0.0736016200096705	480899, 470062, 436466, 461087, 450229, 428835, 425857, 479871, 447711, 475335, 429883, 454261, 421919, 430748, 447264, 475160, 456930, 481883, 450683, 481884, 423417, 435030, 482223, 480782, 451800, 453989, 469997, 453941, 448036, 480006, 428712, 437215, 426675, 450533, 462257, 446970, 468193, 429399, 456581, 478408	229	2174	16021	1.2872253668805214	1.0	0.9897614418273778	69.2985958450166
KEGG_PATHWAY	mmu04920:Adipocytokine signaling pathway	4	1.2944983818770228	0.07435478886776518	423417, 458266, 464474, 469633	85	67	5738	4.030201931518876	0.9999194183504674	0.991023271780175	58.91779016957073
GOTERM_BP_FAT	GO:0035295~tube development	8	2.5889967637540456	0.07487582110240215	438308, 483260, 481883, 444162, 454261, 468060, 453941, 479694	189	264	13588	2.1786115119448453	1.0	0.848216379734998	72.27661245669333
GOTERM_BP_FAT	GO:0030705~cytoskeleton-dependent intracellular transport	3	0.9708737864077669	0.07603140357241922	421759, 454651, 441641	189	33	13588	6.535834535834536	1.0	0.8478836303868088	72.84195427607021
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	12	3.8834951456310676	0.07666143613645267	483260, 444162, 423417, 468060, 432323, 456608, 460542, 430366, 427557, 464474, 453941, 479694	189	488	13588	1.7678896695290138	1.0	0.8455209865513882	73.14560328732608
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	13	4.207119741100324	0.07778168444423138	437455, 483260, 423256, 472688, 436434, 456608, 451023, 453941, 470567, 470196, 445323, 429586, 464474	182	556	13288	1.7070914696813975	0.9999999999992005	0.8826598218870056	66.86591157424932
INTERPRO	IPR000719:Protein kinase, core	12	3.8834951456310676	0.07878996357789762	437215, 446359, 449165, 426675, 459417, 459441, 457630, 456930, 475335, 455953, 437737, 433780	246	491	17763	1.76474094679847	1.0	0.9831090759458102	69.78173861273132
GOTERM_BP_FAT	GO:0009101~glycoprotein biosynthetic process	5	1.6181229773462782	0.07923033365143942	444162, 467128, 428998, 482934, 425373	189	117	13588	3.072400850178628	1.0	0.8506181943547221	74.35100124768579
GOTERM_BP_FAT	GO:0046634~regulation of alpha-beta T cell activation	3	0.9708737864077669	0.0800719107011478	468060, 481808, 480006	189	34	13588	6.34360410830999	1.0	0.8491253937964668	74.7347099248024
GOTERM_BP_FAT	GO:0035137~hindlimb morphogenesis	3	0.9708737864077669	0.0800719107011478	468060, 460542, 453941	189	34	13588	6.34360410830999	1.0	0.8491253937964668	74.7347099248024
INTERPRO	IPR001304:C-type lectin	5	1.6181229773462782	0.08065671403022395	436466, 421919, 456761, 442911, 468193	246	118	17763	3.0596320793716414	1.0	0.9783632402299388	70.66249215334268
UP_SEQ_FEATURE	domain:EGF-like 18; calcium-binding	2	0.6472491909385114	0.0824194101045539	482223, 453941	229	6	16021	23.320232896652108	1.0	0.9918610833724643	73.5148664265327
UP_SEQ_FEATURE	domain:EGF-like 17; calcium-binding	2	0.6472491909385114	0.0824194101045539	482223, 453941	229	6	16021	23.320232896652108	1.0	0.9918610833724643	73.5148664265327
GOTERM_BP_FAT	GO:0051101~regulation of DNA binding	4	1.2944983818770228	0.08294449305709478	423417, 429586, 468060, 459417	189	74	13588	3.886171886171886	1.0	0.8550017679320583	76.00421376487046
SP_PIR_KEYWORDS	Lectin	6	1.9417475728155338	0.08447904745293403	436466, 421919, 456761, 442911, 468193, 425373	250	167	17854	2.5658443113772456	0.9999999999552865	0.9491483886074912	68.66649251467541
GOTERM_BP_FAT	GO:0002683~negative regulation of immune system process	4	1.2944983818770228	0.08821315911388644	468060, 481808, 480006, 448036	189	76	13588	3.783904204956836	1.0	0.8683159902416537	78.1783599155705
SMART	SM00004:NL	2	0.6472491909385114	0.0891817638352695	482223, 453941	122	7	9131	21.384074941451992	0.9999836716369306	0.974630365161226	65.66626603065338
BIOCARTA	m_stressPathway:TNF/Stress Related Signaling	3	0.9708737864077669	0.09070002678624264	423417, 469633, 455953	25	25	1171	5.6208	0.9988299358882353	0.9988299358882353	62.725261082189874
KEGG_PATHWAY	mmu04010:MAPK signaling pathway	8	2.5889967637540456	0.09202125592518703	423417, 470196, 461283, 460542, 469633, 456930, 451523, 455953	85	265	5738	2.0379134295227526	0.9999923222640483	0.9802722423539566	67.0923152400645
UP_SEQ_FEATURE	mutagenesis site	16	5.177993527508091	0.09226927447521607	461434, 468060, 482223, 459417, 472046, 451523, 453941, 480006, 421759, 445323, 426096, 464474, 468193, 437737, 456581, 424737	229	723	16021	1.548231229653252	1.0	0.9937573055957639	77.58163687668723
INTERPRO	IPR000800:Notch region	2	0.6472491909385114	0.09265957421182047	482223, 453941	246	7	17763	20.630662020905927	1.0	0.9832851486853098	75.77878913081021
GOTERM_BP_FAT	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	0.6472491909385114	0.09294128287517361	423417, 468060	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0008209~androgen metabolic process	2	0.6472491909385114	0.09294128287517361	483260, 468060	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0045684~positive regulation of epidermis development	2	0.6472491909385114	0.09294128287517361	423417, 453941	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0060527~prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	2	0.6472491909385114	0.09294128287517361	483260, 444162	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_BP_FAT	GO:0060526~prostate glandular acinus morphogenesis	2	0.6472491909385114	0.09294128287517361	483260, 444162	189	7	13588	20.54119425547997	1.0	0.8785848426608687	79.97058850420518
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	32	10.355987055016183	0.09592943378455114	420612, 477663, 427557, 478197, 457630, 480465, 441641, 475335, 421983, 450074, 480352, 446359, 426096, 447264, 456930, 431400, 455953, 433780, 461327, 430854, 477394, 459417, 432372, 452397, 437215, 468301, 449165, 432940, 426675, 459441, 437737, 430733	182	1796	13288	1.3008639467436796	0.9999999999999991	0.9160871089443647	74.73446457298584
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	32	10.355987055016183	0.09592943378455114	420612, 477663, 427557, 478197, 457630, 480465, 441641, 475335, 421983, 450074, 480352, 446359, 426096, 447264, 456930, 431400, 455953, 433780, 461327, 430854, 477394, 459417, 432372, 452397, 437215, 468301, 449165, 432940, 426675, 459441, 437737, 430733	182	1796	13288	1.3008639467436796	0.9999999999999991	0.9160871089443647	74.73446457298584
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	19	6.148867313915858	0.09661443435403513	459417, 477663, 427557, 478197, 457630, 441641, 475335, 450074, 437215, 446359, 426096, 426675, 459441, 456930, 431400, 437737, 455953, 430733, 433780	229	907	16021	1.4655493661622605	1.0	0.9933593586664046	79.18309656890963
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	12	3.8834951456310676	0.0969681378385012	444162, 423417, 429586, 468060, 432323, 456608, 460542, 430366, 427557, 464474, 453941, 479694	189	510	13588	1.6916277622159974	1.0	0.8859717631097035	81.38701663875023
INTERPRO	IPR016186:C-type lectin-like	5	1.6181229773462782	0.09901526431019105	436466, 421919, 456761, 442911, 468193	246	127	17763	2.842807758786249	1.0	0.9829883895211814	78.13855883159327
GOTERM_BP_FAT	GO:0032944~regulation of mononuclear cell proliferation	4	1.2944983818770228	0.09915893718613357	468060, 481808, 480006, 448036	189	80	13588	3.594708994708994	1.0	0.888065117928081	82.11754350823486
GOTERM_BP_FAT	GO:0050670~regulation of lymphocyte proliferation	4	1.2944983818770228	0.09915893718613357	468060, 481808, 480006, 448036	189	80	13588	3.594708994708994	1.0	0.888065117928081	82.11754350823486
GOTERM_MF_FAT	GO:0008289~lipid binding	9	2.912621359223301	0.09968791131785894	483260, 461434, 425879, 442890, 461742, 454152, 422339, 452397, 456581	182	345	13288	1.9046344959388435	0.9999999999999998	0.9100333940298025	76.13027527090368
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	8	2.5889967637540456	0.09969230448523779	483260, 444162, 423417, 454261, 437215, 468060, 459417, 453941	189	284	13588	2.025188166033236	1.0	0.8858077064687563	82.29127338856298
